file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,variances,,,,,,covariances,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1,daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[Âµmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[Âµmol+1s-1m-2],[mmol+1s-1m-2],[Âµmol+1s-1m-2],[mmol+1s-1m-2],[mmol+1m-3],[Âµmol+1mol_a-1],[Âµmol+1mol_d-1],[s],[1,default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1,default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0,KJ/1,KM/2,HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[Âµmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2]
TOB1_EDDY_2014_05_30_1730.dat,2014-05-30,18:00,150.749,1,18000,18000,0.103880147123907,1,33.1414956403134,0,39.298462198474,0,-6.27901560878979,0,0.881011969300777,0,-1.43334479051773,0,0,0,0.0000000000055720008527418,0.000000000000183301879199461,15.3813216514975,368.84387596666,373.374341068889,0.1,0,505.998695585898,12.133841573738,12.2828800948784,0.1,0,284.694611714681,283.60196958894,98705.2708860677,1.20699555246875,1011.9383009352,0.02397998587662,0.0570895756106903,0.00911809665068602,1193.37974680359,1261.49698712549,0.00755437468848673,94.6002851360658,68.1172403218969,282.743621996217,-1.02029077075027,1.05321439710288,0.0988665394586921,1.46970351287855,-5.04741995798759E-019,3.62257612121342E-016,1.46970351287855,3.5152575834352,135.909680071464,134.090319928535,3.85718371207635,-9999,0.293368474883509,0.326877742030215,-65.8571555710948,-0.212581303862821,0.84332805372726,0.0924908896765692,0,108.441248180029,-16.4563777803324,37.2243713464333,92.6939479326915,141.364119234038,198.265187235315,297.037379125882,0.100920451825986,1.02932701196208,34.7222664982225,1.01977624042624,35.206210123992,1.04140443697263,-7.75337962819864,1.04140443697263,0.78926987922086,1.04140443697263,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,9,1,0,0,0,0.301506248245023,0.247255935360703,0.104993300454704,0.0285118420156032,0.00276597494780849,44.0971581371216,0.0284281345541676,-0.00775337962819864,0.78926987922086
TOB1_EDDY_2014_05_30_1800.dat,2014-05-30,18:30,150.77,1,18000,18000,0.138430379882374,1,30.2256769531087,1,30.0954067918175,1,-5.63137545841846,1,0.67466728782217,1,-0.823497660454577,0,0,0,0.0000000000407278352130988,0.00000000000136039067935096,15.3956402164478,369.149550615444,373.758111094489,0.1,0,514.244995922602,12.3303290075759,12.4842640912384,0.2,0,284.671714241875,283.561524302121,98707.4076378038,1.20710502879071,1012.04690552502,0.0239775381488239,0.0437184402508766,0.00926669498529949,1212.65479276391,1258.08414526054,0.00767679262721894,96.3890052451757,45.4293524966342,282.982346587552,-1.12830565084059,0.795391086341752,0.0638568572151924,1.38195452897846,-0.0000000000000271130402615308,2.64541354828411E-015,1.38195452897846,3.31857550236414,125.181652144113,144.818347855886,2.64844578729553,-9999,0.338643836600668,0.382303793821201,-111.073281365765,-0.126042913541896,1.00432857286802,0.0730612604093977,0,128.018188507064,-19.4272540032792,43.9445014518219,109.428022077089,166.884638160879,234.058077898013,350.661651657239,0.134278848250557,1.03091724188809,31.311151234386,1.02079636504651,26.5968625578239,1.04238486356801,-6.92913360849649,1.04238486356801,0.596238264881829,1.04238486356801,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,5,4,0,2,0,0.462777589911231,0.209439325122725,0.0923906726084462,0.0221017284597608,0.00181582848645701,30.4871625718465,0.0256302790953018,-0.00692913360849649,0.596238264881829
TOB1_EDDY_2014_05_30_1830.dat,2014-05-30,19:00,150.791,1,18000,18000,0.131180766999787,1,19.8705955547732,1,32.2150356357568,1,-4.99000382200271,1,0.722153496995014,1,-0.907604706349881,0,0,0,-0.000000000166590678343328,-0.00000000000553541182231534,15.359302335199,368.236394081094,372.797806044745,0.1,0,510.353067616169,12.2356191203113,12.3871839855315,0.2,0,284.618434438917,283.516951137245,98700.1529602864,1.20724888231276,1011.99345972154,0.0239748125302022,0.0467955466052769,0.00919656243601593,1203.28824251867,1254.35080715212,0.00761778500751044,95.9291639673452,51.0625646334438,282.866761223398,-0.87778108340361,1.07140310628556,0.139115534339206,1.39203354070008,5.49633821849151E-015,-0.000000000000010846239933799,1.39203354070008,3.69835427565526,140.672860720359,129.32713927964,5.7355376390841,-9999,0.329637549466671,0.326784178113521,-155.820621563141,-0.089846901260928,0.616811223785144,0.0493400618023082,0,121.90593666962,-18.4996962057286,41.8463631882139,104.203361137822,158.916700572201,222.882932136427,333.919246928205,0.12727038133176,1.03072502515596,21.2881920745138,1.02067325186993,29.2787938482653,1.04226563070384,-5.88722362087964,1.04226563070384,0.656332763507872,1.04226563070384,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,5,1,0,5,3,0,0.368354363834148,0.186283041001136,0.0989309513917579,0.0136238234817881,0.00127230534144426,42.3707455924953,0.0174246579780849,-0.00588722362087964,0.656332763507872
TOB1_EDDY_2014_05_30_1900.dat,2014-05-30,19:30,150.812,1,18000,18000,0.076290650881514,0,-0.406183528316893,2,12.1535493082279,0,-2.17810085639292,0,0.272362609577429,0,-6.20431659307559,0,0,0,0.00000000000495353841082265,0.000000000000167172577904326,15.3877521451943,368.591162808545,373.23391521475,0.2,0,519.307610221549,12.4392565009352,12.5959406373943,0.299999999999999,0,284.331177864922,283.212551685535,98688.0955453559,1.20830667644299,1012.10171369716,0.0239535417084072,0.0176490971006174,0.00935792329652962,1223.0856643711,1229.06524266858,0.00774465909935828,99.5134856889702,5.97957829747549,283.110143802715,-0.623715057060803,1.38610919094904,0.17749823066633,1.53030218699688,-9.03123376289266E-015,3.21914361765287E-016,1.53030218699688,3.12489119113556,155.773426146831,114.226573853168,6.66067271890969,-9999,0.251273721815221,0.261284037041351,3376.13772042245,0.00414675026889844,-0.0334209799965107,-0.00132182481247437,0,111.080089175843,-16.856832082161,38.1302000675239,94.9495895264013,144.804114986879,203.089830190833,304.265573438303,0.0741892304753256,1.02832514089612,0.287626996367273,1.01913557823215,11.5585386867453,1.04079881175498,-2.17147384601625,1.04079881175498,0.259028344706872,1.04079881175498,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,3,0,0,2,11,1,0.288285932635036,0.161750990885124,0.0725311505625417,0.0161583533225749,0.00109756295992178,19.9525306403423,0.000235195122292892,-0.00217147384601625,0.259028344706872
TOB1_EDDY_2014_05_30_1930.dat,2014-05-30,20:00,150.833,1,18000,18000,0.0634495230251679,0,-5.0205687697005,0,6.72843113289186,0,-0.694962393627534,0,0.150727890615309,0,-8.08121042952331,0,0,0,0.0000000000280908995428759,0.000000000000954746126682081,15.4603908096288,369.857460651452,374.565986727086,0.1,0,525.463708271594,12.5706183756225,12.7306505250463,0.2,0,283.945462696499,282.816595399861,98680.4310154079,1.20984489060978,1012.16363444062,0.0239229050032228,0.00976716731187207,0.00946885618529214,1235.85398746671,1196.854194681,0.00782650425586348,100,0,283.265278419085,-0.443154757182945,1.65192860583463,0.188072022809304,1.72064678053115,-9.74974541121962E-015,1.81695921460023E-015,1.72064678053115,3.6483083258616,164.983114792361,105.016885207638,6.27514376391168,-9999,0.229007303711824,0.260250325241594,206.765203679048,0.0677096520637558,-0.746172275607831,-0.0179028907872631,0,110.34997224859,-16.7460340216412,37.879574552948,94.3254965583159,143.852333832648,201.754943588964,302.265670060516,0.0628436766068256,1.00964053109325,-4.60830117192262,1.00656012547214,6.72555346285114,1.03845919366071,-0.506880059250746,1.03845919366071,0.150663426087612,1.03845919366071,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,9,0,1,17,3,11,0.327441705259882,0.131811346364638,0.0612475988586679,0.0154875806323489,0.00101070189937229,11.8891805472962,-0.00376322712052956,-0.000506880059250746,0.150663426087612
TOB1_EDDY_2014_05_30_2000.dat,2014-05-30,20:30,150.854,1,18000,18000,0.0547543979494156,0,-12.2450330363171,0,-7.28916229906693,1,-0.335977099682547,2,-0.163184571909097,1,-13.7063958708183,0,0,0,0.000000000018181554563222,0.000000000000609648566928965,15.6960065717849,374.659947774147,379.426601323172,0.1,0,526.305266126844,12.562781661598,12.7226130717838,0,1,283.271988883972,282.146498884813,98665.5532792968,1.21253898554023,1012.14201023858,0.0238697624176352,-0.0105743602597095,0.00948402105810357,1234.9004153433,1144.04633668443,0.00782162154883463,100,0,283.253741461974,-0.933608551393551,1.27992625552063,0.130597797793102,1.58962005888031,-9.98279375230422E-016,1.1583554377395E-015,1.58962005888031,3.57720123333321,143.892102164868,126.107897835131,4.7125386557138,-9999,0.212501328047489,0.258401615205004,67.7255591287215,0.206716639627752,1.67989578691155,-0.0469527626198829,0,111.783964103981,-16.9636478180727,38.3718175529935,95.5512512283359,145.721687044901,204.376738048863,306.193595914946,0.0543334390989451,1.00774769382265,-12.5679598615204,1.00687304389785,-6.04144240086805,1.05381910878057,0.265686761451526,1.05381910878057,-0.135251507848209,1.05381910878057,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,5,1,0,1,12,11,0.310952029175232,0.154789473951693,0.0510617272830825,0.0661934235623017,0.0053640951861583,42.5534419658262,-0.0102406523492632,0.000265686761451526,-0.135251507848209
TOB1_EDDY_2014_05_30_2030.dat,2014-05-30,21:00,150.874,0,18000,18000,0.0242343052008766,1,-13.9107545022297,1,-3.28071815894861,1,0.884790348826759,1,-0.0733999757995217,1,-13.5569732478211,0,0,0,-0.00000000000406374221642536,-0.000000000000134384288245232,15.9490016460259,379.803627162153,384.634545993994,0.2,0,527.419093110826,12.5597632406024,12.7195173672701,0,1,282.6078365114,281.485254215352,98666.2484305555,1.21539733021542,1012.12354361699,0.0238136301940121,-0.00475631843180901,0.00950409222069882,1234.61359701104,1093.95964783629,0.00781974090646906,100,0,283.250269805538,-0.811949857944063,0.800288024274928,0.093437657177484,1.14387678068579,3.72388217056093E-015,-2.54796024642578E-016,1.14387678068579,2.3642527959695,134.585568478944,135.414431521055,4.68543030952317,-9999,0.141206974352298,0.1049985234225,17.4920263332825,0.800364676639083,4.24015530388866,-0.0800834424497199,1,72.0038348687806,31,68,143,274,616,2871,0.0240448009839758,1.00788129696008,-13.9448987211442,1.01042788273687,-2.07598153728739,1.10435546412529,1.40651671544376,1.10435546412529,-0.0464462313477063,1.10435546412529,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,2,8,1,5,16,37,0.140922990555217,0.0474659645467115,0.0216080917430709,0.0642653926247852,0.00657884684571712,3.64727256891767,-0.0113360971471592,0.00140651671544376,-0.0464462313477063
TOB1_EDDY_2014_05_30_2100.dat,2014-05-30,21:30,150.895,0,18000,18000,0.00973765868739186,0,-11.4477764261155,0,-3.13965663343731,1,1.22773043986035,0,-0.0702460277932196,1,0.623644447496011,0,0,0,-0.0000000000227038287312866,-0.000000000000744122499978852,15.9864683838005,380.673800809437,385.483345249477,0.299999999999999,0,523.959679240953,12.4766594959561,12.6342932710713,0.599999999999999,0,282.630941741943,281.515672053369,98680.0294861111,1.21547355979809,1012.0790883297,0.0238122511908373,-0.00455194260100063,0.00944175358169561,1226.64839679133,1096.2249686746,0.00776796295203987,100,0,283.153573832564,-0.317206910819347,1.29083461706092,0.112860810874147,1.33402091269422,-9.32487386158308E-015,-1.42019038765891E-015,1.33402091269422,2.75950785683046,166.193824865341,103.806175134658,4.85313757399717,-9999,0.0895064878217034,0.106718721084514,5.41380387006235,2.58598211830654,3.64618739011037,-0.103969667599946,1,225.016937687981,98,210,437,831,1837,8251,0.00963050138425451,1.01112686649031,-11.3722270858968,1.0206888688697,-1.89468504839229,1.22790689540039,1.45192531287678,1.22790689540039,-0.0423912911849377,1.22790689540039,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,15,0,0,3,3,1,0.112845647918915,0.0802691232464388,0.0203226710036748,0.0629777227470019,0.00203115145432893,4.13857222309225,-0.00924454531685146,0.00145192531287678,-0.0423912911849377
TOB1_EDDY_2014_05_30_2130.dat,2014-05-30,22:00,150.916,0,18000,18000,0.0121139916092058,0,-4.93632202482713,0,-1.90579799310684,1,0.177167002937955,0,-0.0426387728571189,1,-0.582313028293602,0,0,0,-0.0000000000347130726540842,-0.00000000000113860102939867,16.012972380772,381.273179451602,386.10172702981,0.1,0,525.231143268857,12.5058947944967,12.6642728585141,0.4,0,282.605044976976,281.487272870059,98679.2020935329,1.21557269228982,1012.09428164882,0.0238102689735121,-0.0027629924811413,0.00946466536387101,1229.50090142345,1094.11243127805,0.00778617800803175,100,0,283.1882660885,0.282306048137642,1.32068781939315,0.0757921146625955,1.35264831562145,-0.0000000000000547971086645856,-2.1678094377885E-015,1.35264831562145,2.46868270890442,192.065781738197,77.9342182618022,3.21210162216012,-9999,0.0998281830492026,0.0872304539538229,17.418682064687,0.803734745717775,2.59016015479158,-0.0401928137469206,1,186.367592190505,82,180,390,773,1818,9387,0.0120257828456249,1.00733497059719,-4.98822544771311,1.01027447604759,-1.39937545407533,1.10579618321974,0.381276946814689,1.10579618321974,-0.0313084872289507,1.10579618321974,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,14,8,3,6,6,1,0.0678684442625972,0.0897264380072884,0.0168660256377601,0.0251434747697906,0.000798750491198781,2.51136780354399,-0.00405456406882844,0.000381276946814689,-0.0313084872289507
TOB1_EDDY_2014_05_30_2200.dat,2014-05-30,22:30,150.937,0,18000,18000,0.0437480363807373,1,-23.3324884902707,0,-3.54900072079469,1,1.53387043434909,0,-0.0793734736951447,1,-7.84575527794782,0,0,0,0.0000000000490673585708828,0.0000000000016046124317439,16.0889191180765,382.547773355479,387.394139228588,0.4,0,526.143660105387,12.5101682817385,12.6686552913364,0,1,282.221805164761,281.105168654613,98682.8708849826,1.21726831919881,1012.08703134035,0.0237770959346592,-0.00514340109544537,0.00948110891754702,1229.96509404762,1066.05594371958,0.00778884060975752,100,0,283.193904904923,1.02214809720213,1.00197208216945,0.0142937646258037,1.43141157525291,0.0000000000000265655220369709,3.04976103184916E-015,1.43141157525291,3.65352297326899,225.571093671843,44.4289063281562,0.57215270012949,-9999,0.189577207921879,0.175867090274781,25.2385445271051,0.554707106226533,6.57438257297566,-0.0999012123076203,1,63.6699257884996,28,60,127,245,553,2610,0.0434409716570886,1.00706855100002,-23.3277082479627,1.00870427753187,-1.76966583003897,1.08483348099824,2.44100483868699,1.08483348099824,-0.0395786124772446,1.08483348099824,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,11,7,1,5,6,4,0.14111338724171,0.161247490343497,0.0493733029643539,0.0669464087200789,0.00123427429891628,3.63123938661996,-0.0189351127721517,0.00244100483868699,-0.0395786124772446
TOB1_EDDY_2014_05_30_2230.dat,2014-05-30,23:00,150.958,0,18000,18000,0.0833198462227049,1,-44.490343628051,0,-6.83211694255995,0,2.38909384012617,0,-0.152762852530411,0,-5.29331383486309,0,0,0,-0.0000000000106420918426857,-0.000000000000341516039175896,16.0865859134755,382.111648651279,386.855412456231,0.5,0,516.235641098023,12.2623689683759,12.4146013912305,0,1,281.941097635057,280.847597843846,98682.9245661892,1.2184984032997,1011.94587527424,0.0237534334946229,-0.00989903284397068,0.0093025664119752,1205.69811920798,1047.51599355075,0.00763445104793227,100,0,282.896575190093,1.48842540463041,0.533412983740526,0.00966468098818572,1.58114926633469,0.0000000000000499492068793289,-6.61550679549165E-016,1.58114926633469,3.47868458700199,250.283640014118,19.7163599858815,0.35021923039016,-9999,0.261494011593049,0.374988755783283,34.7349250388631,0.403052546805156,6.51194117461648,-0.137981786457504,0,101.968741118232,-15.4741498626127,35.0025691221473,87.1613462460701,132.92655257575,186.431380026101,279.308179524471,0.0827508080543282,1.00687652703044,-44.5289869364728,1.00773783851094,-3.52874470873018,1.07190072885978,4.21116077330577,1.07190072885978,-0.0789010363975468,1.07190072885978,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,3,5,0,8,13,1,0.272284502686893,0.380401078066464,0.0972919308132089,0.0968561355940276,0.00159994037267221,28.9030724230199,-0.0361127503667462,0.00421116077330577,-0.0789010363975468
TOB1_EDDY_2014_05_30_2300.dat,2014-05-30,23:30,150.979,0,18000,18000,0.064114810656385,0,-33.6066393710277,0,0.958787222310249,0,0.314374499873699,0,0.0214386294928938,0,0.609993675733341,0,0,0,0.0000000000300261772131042,0.000000000000930116307893989,16.0467337131791,381.189203111408,385.744084597385,0.299999999999999,0,497.077220624222,11.8080397544679,11.9491356229351,0.4,0,281.930356705559,280.877288252751,98672.9053122829,1.21845319881398,1011.69953745735,0.0237549404087348,0.00138922319113952,0.0089573316691221,1161.07654549544,1049.66229588864,0.00735139575146665,100,0,282.335814271696,2.04751729177517,-0.225079649574745,-0.0054639099211105,2.05985867551215,-0.0000000000000176697076788489,1.87117065377882E-015,2.05985867551215,4.25711256738677,276.273227145955,353.726772854044,-0.151980982463196,-9999,0.22939014493733,0.337331917486821,31.0372147530892,0.451071402874723,-35.0511965418674,-0.118847465885841,0,84.9086391724076,-12.8852135740392,29.1463881882548,72.5786276954003,110.686986671726,155.240072628687,232.577917242767,0.0637314861962158,1.00601467944728,-33.3017318192695,1.00782317554538,2.88149904594371,1.07764614927013,1.72946870013934,1.07764614927013,0.0644307610621503,1.07764614927013,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,1,9,1,3,0,1,0.301221074889133,0.255113872583192,0.118328887501316,0.0674089778459865,0.00106390041841328,4.89262741039924,-0.0270150897816114,0.00172946870013934,0.0644307610621503
TOB1_EDDY_2014_05_30_2330.dat,2014-05-31,00:00,151,0,18000,18000,0.109306063545731,0,-57.8274285437778,0,-0.991777451133463,0,0.386786155443765,0,-0.0221762508844394,0,-0.0438340505479987,0,0,0,0.0000000000216798407298961,0.000000000000671208746667532,15.9779046086156,379.607875374407,384.12234047498,0.299999999999999,0,494.676573519906,11.752675189344,11.8924432116179,0.5,0,281.923273927476,280.875154345956,98656.4673953993,1.21828473726792,1011.66937841127,0.023758301521572,-0.00143702105731167,0.00891407200756113,1155.46047137652,1049.51217728303,0.00731690362267153,100,0,282.263896640003,2.06010143839769,-0.341040703683678,-0.00474591689273857,2.08814492355883,0.0000000000000194534583017085,1.35686382294495E-015,2.08814492355883,4.42751067512693,279.399813814536,350.600186185464,-0.130221441486812,-9999,0.299535103049858,0.446676572728236,40.1547802516131,0.348650893175728,58.3068595456462,-0.156638583461305,0,91.1331687221806,-13.829809947606,31.2830677572039,77.899261934452,118.801289598128,166.620497857551,249.627868020599,0.108650930914814,1.006029701038,-57.4809385742913,1.00717572787123,2.54206907482826,1.06818503512753,2.86860564642174,1.06818503512753,0.0568409389672445,1.06818503512753,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,2,6,0,8,28,4,0.371268961648056,0.353030264291206,0.16905391951721,0.0904400913563866,0.00070299756851935,1.72352447451111,-0.0466376267852431,0.00286860564642174,0.0568409389672445
TOB1_EDDY_2014_05_31_0000.dat,2014-05-31,00:30,151.02,0,18000,18000,0.0959273004257948,0,-41.8874466294091,0,6.23181418403332,1,-0.741334618465386,1,0.139328123261455,1,-2.45742461197244,0,0,0,-0.0000000000630494142336861,-0.00000000000191270930454757,15.9703352658915,379.328969745312,383.744944613977,0.299999999999999,0,484.486798665523,11.5075779645968,11.6415439391043,0.5,0,281.781349928114,280.755540097602,98632.5559346788,1.21862026587162,1011.53320149477,0.0237520980887269,0.00902846238734231,0.00873045226153902,1131.17802313023,1040.99091239267,0.00716421062905475,100,0,281.949353116146,2.12208420487906,-0.504963364441801,-0.00854737537114862,2.18135334818808,5.43175613712497E-015,-3.94790799215988E-015,2.18135334818808,4.54454244583831,283.384965521986,346.615034478013,-0.224507317115081,-9999,0.280567209856144,0.424182999035078,45.5471344809444,0.307373892112953,-6.72154935824787,-0.121115140081052,0,87.6310403943476,-13.2983484625598,30.0809004309693,74.9056953136139,114.235911618645,160.21749032773,240.034995960191,0.0953580179329842,1.00596994888474,-41.2682778466897,1.00688930358911,8.25318693479601,1.06421274158537,1.0702271209029,1.06421274158537,0.184521074055333,1.06421274158537,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,7,2,0,0,6,3,0.350825520026288,0.333953067480566,0.163587410563302,0.0711373323435092,0.000532909557189011,28.2493998739293,-0.0334786400057341,0.0010702271209029,0.184521074055333
TOB1_EDDY_2014_05_31_0030.dat,2014-05-31,01:00,151.041,0,18000,18000,0.151960181809027,0,-69.719886675072,0,7.43923180271939,0,-0.601931429228628,0,0.166320062632454,0,-0.383539828376485,0,0,0,-0.0000000000454787989016038,-0.00000000000134407430603247,15.9794513857443,379.585658897744,383.892247939036,0.299999999999999,0,472.254557085864,11.218223510403,11.3454998637114,0.8,0,281.736799692789,280.736866862155,98606.5277176649,1.21851182615181,1011.37542868301,0.0237546114528301,0.010777540058583,0.00851002726449684,1102.54563005987,1039.677667511,0.00698395130999459,100,0,281.570722289267,2.07600527966499,-0.651421503076516,-0.00273386106345387,2.17581142791918,-0.0000000000000231842973433911,-2.84608011900687E-015,2.17581142791918,4.56471649172304,287.421129812819,342.57887018718,-0.071990954692318,-9999,0.353142533160409,0.52409620666107,54.5538144591678,0.256627334656472,-9.37192018261698,-0.160200732585038,0,98.4397137027868,-14.9386063372439,33.7911682095887,84.1447866897168,128.32610891884,179.9791923851,269.641626695726,0.151038344167937,1.00610333519059,-68.866436705378,1.00659598697897,10.9637047940538,1.05920168781843,2.41248216184118,1.05920168781843,0.245117253553545,1.05920168781843,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,3,21,0,2,6,5,0.468441020306032,0.385977541224911,0.193773851791197,0.0973654160595347,0.000913265108043731,5.27033239882931,-0.0558811667784642,0.00241248216184118,0.245117253553545
TOB1_EDDY_2014_05_31_0100.dat,2014-05-31,01:30,151.062,0,18000,18000,0.0853936806008495,0,-36.4516168366906,0,1.46647884913756,0,0.248096407661661,0,0.032773719685922,0,-8.2647656136452,0,0,0,0.0000000000319007781803271,0.000000000000927758624894642,16.0658187774536,381.134709025242,385.406711515226,0.299999999999999,0,467.236311682478,11.0844008740495,11.2086419547294,0.5,0,281.321566705491,280.334984151837,98591.0315492621,1.22012808653927,1011.29310233999,0.0237233292809275,0.00212373703564775,0.00841959848077843,1089.26859683051,1011.49238997056,0.00690058574477987,100,0,281.392198252438,1.80110380109696,-1.08095541219198,-0.00940184764556803,2.10060179477509,0.000000000000011471144369781,1.98563040092894E-015,2.10060179477509,4.13086068704706,300.970612619352,329.029387380647,-0.256444600602758,-9999,0.264551454829193,0.35917199030762,43.8614586543707,0.319186831206875,-24.8565581822933,-0.11166682622109,0,89.8004163779134,-13.627559637572,30.8255770052211,76.7600452758463,117.063912313502,164.183801512672,245.97725287176,0.0848794481882459,1.00605838543463,-36.1254145845045,1.0069875391441,3.42957208120229,1.06527168900888,1.81048486918672,1.06527168900888,0.0766460655727086,1.06527168900888,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,1,8,0,3,6,16,0.308325772060005,0.273199526231455,0.136818682323779,0.0637468408204956,0.000465783155217819,4.03200394780897,-0.0292772560112341,0.00181048486918672,0.0766460655727086
TOB1_EDDY_2014_05_31_0130.dat,2014-05-31,02:00,151.083,0,18000,18000,0.116142005950814,0,-43.6143684589185,0,2.34861013698293,0,0.311867065991233,0,0.0524844034268028,0,-1.51821970294097,0,0,0,-0.0000000000220401958074872,-0.000000000000632915401361902,16.0364004324202,380.368788385689,384.569373444387,0.299999999999999,0,460.507924010253,10.9228278400724,11.0434535823118,0.599999999999999,0,281.233102895948,280.261166517792,98577.6538376736,1.22035775587466,1011.20355247508,0.0237190877085302,0.00340098934205682,0.00829835293284754,1073.3003905123,1006.39517024432,0.00679993460352112,100,0,281.17492897236,2.06357364675567,-1.02984553475069,-0.00625882680460789,2.30628645097338,0.0000000000000252658780964932,-1.37438547387039E-015,2.30628645097338,4.88730321624621,296.521914555468,333.478085444531,-0.155490138976788,-9999,0.308497094813945,0.451508440276249,58.1217679597539,0.240873608829212,-18.5702887729788,-0.114565210498334,0,91.9706777547973,-13.9569051744361,31.5705575063476,78.6151520589703,119.893067207971,168.15173147898,251.921935012799,0.115453950568904,1.00595956551091,-43.2118636637388,1.00647735869483,4.6515664938823,1.05808571053501,2.18723253237951,1.05808571053501,0.103948581583292,1.05808571053501,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,1,3,1,11,7,2,0.433403166791623,0.294346912374757,0.175266801386116,0.0706477340550275,0.000476849953893327,4.65945950897781,-0.0350168636345963,0.00218723253237951,0.103948581583292
